2014-10-14 13:47:23 configure sysvinit:i386 2.88dsf-41+deb7u1 <none>
2014-10-14 13:47:23 status unpacked sysvinit:i386 2.88dsf-41+deb7u1
2014-10-14 13:47:23 status half-configured sysvinit:i386 2.88dsf-41+deb7u1
2014-10-14 13:47:23 status installed sysvinit:i386 2.88dsf-41+deb7u1
2014-10-14 13:47:23 configure e2fsprogs:i386 1.42.5-1.1 <none>
2014-10-14 13:47:23 status unpacked e2fsprogs:i386 1.42.5-1.1
2014-10-14 13:47:23 status unpacked e2fsprogs:i386 1.42.5-1.1
2014-10-14 13:47:23 status half-configured e2fsprogs:i386 1.42.5-1.1
2014-10-14 13:47:23 status installed e2fsprogs:i386 1.42.5-1.1
2014-10-14 13:47:24 startup archives unpack
2014-10-14 13:47:24 install adduser:all <none> 3.113+nmu3
2014-10-14 13:47:24 status half-installed adduser:all 3.113+nmu3
2014-10-14 13:47:24 status unpacked adduser:all 3.113+nmu3
2014-10-14 13:47:24 status unpacked adduser:all 3.113+nmu3
2014-10-14 13:47:24 install apt:i386 <none> 0.9.7.9+deb7u2
2014-10-14 13:47:24 status half-installed apt:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked apt:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked apt:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 install apt-utils:i386 <none> 0.9.7.9+deb7u2
2014-10-14 13:47:25 status half-installed apt-utils:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked apt-utils:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked apt-utils:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 install libapt-inst1.5:i386 <none> 0.9.7.9+deb7u2
2014-10-14 13:47:25 status half-installed libapt-inst1.5:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked libapt-inst1.5:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked libapt-inst1.5:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 install libapt-pkg4.12:i386 <none> 0.9.7.9+deb7u2
2014-10-14 13:47:25 status half-installed libapt-pkg4.12:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked libapt-pkg4.12:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 status unpacked libapt-pkg4.12:i386 0.9.7.9+deb7u2
2014-10-14 13:47:25 install aptitude:i386 <none> 0.6.8.2-1
2014-10-14 13:47:25 status half-installed aptitude:i386 0.6.8.2-1
2014-10-14 13:47:25 status unpacked aptitude:i386 0.6.8.2-1
2014-10-14 13:47:25 status unpacked aptitude:i386 0.6.8.2-1
2014-10-14 13:47:25 install aptitude-common:all <none> 0.6.8.2-1
2014-10-14 13:47:25 status half-installed aptitude-common:all 0.6.8.2-1
2014-10-14 13:47:25 status unpacked aptitude-common:all 0.6.8.2-1
2014-10-14 13:47:25 status unpacked aptitude-common:all 0.6.8.2-1
2014-10-14 13:47:26 install libboost-iostreams1.49.0:i386 <none> 1.49.0-3.2
2014-10-14 13:47:26 status half-installed libboost-iostreams1.49.0:i386 1.49.0-3.2
2014-10-14 13:47:26 status unpacked libboost-iostreams1.49.0:i386 1.49.0-3.2
2014-10-14 13:47:26 status unpacked libboost-iostreams1.49.0:i386 1.49.0-3.2
2014-10-14 13:47:26 install bsdmainutils:i386 <none> 9.0.3
2014-10-14 13:47:26 status half-installed bsdmainutils:i386 9.0.3
2014-10-14 13:47:26 status unpacked bsdmainutils:i386 9.0.3
2014-10-14 13:47:26 status unpacked bsdmainutils:i386 9.0.3
2014-10-14 13:47:26 install cpio:i386 <none> 2.11+dfsg-0.1
2014-10-14 13:47:26 status half-installed cpio:i386 2.11+dfsg-0.1
2014-10-14 13:47:26 status unpacked cpio:i386 2.11+dfsg-0.1
2014-10-14 13:47:26 status unpacked cpio:i386 2.11+dfsg-0.1
2014-10-14 13:47:26 install cron:i386 <none> 3.0pl1-124
2014-10-14 13:47:26 status half-installed cron:i386 3.0pl1-124
2014-10-14 13:47:26 status unpacked cron:i386 3.0pl1-124
2014-10-14 13:47:26 status unpacked cron:i386 3.0pl1-124
2014-10-14 13:47:26 install libcwidget3:i386 <none> 0.5.16-3.4
2014-10-14 13:47:26 status half-installed libcwidget3:i386 0.5.16-3.4
2014-10-14 13:47:26 status unpacked libcwidget3:i386 0.5.16-3.4
2014-10-14 13:47:26 status unpacked libcwidget3:i386 0.5.16-3.4
2014-10-14 13:47:26 install debian-archive-keyring:all <none> 2012.4
2014-10-14 13:47:26 status half-installed debian-archive-keyring:all 2012.4
2014-10-14 13:47:26 status unpacked debian-archive-keyring:all 2012.4
2014-10-14 13:47:26 status unpacked debian-archive-keyring:all 2012.4
2014-10-14 13:47:26 install dmidecode:i386 <none> 2.11-9
2014-10-14 13:47:26 status half-installed dmidecode:i386 2.11-9
2014-10-14 13:47:26 status unpacked dmidecode:i386 2.11-9
2014-10-14 13:47:26 status unpacked dmidecode:i386 2.11-9
2014-10-14 13:47:26 install libstdc++6:i386 <none> 4.7.2-5
2014-10-14 13:47:26 status half-installed libstdc++6:i386 4.7.2-5
2014-10-14 13:47:26 status unpacked libstdc++6:i386 4.7.2-5
2014-10-14 13:47:26 status unpacked libstdc++6:i386 4.7.2-5
2014-10-14 13:47:26 install libgdbm3:i386 <none> 1.8.3-11
2014-10-14 13:47:26 status half-installed libgdbm3:i386 1.8.3-11
2014-10-14 13:47:26 status unpacked libgdbm3:i386 1.8.3-11
2014-10-14 13:47:26 status unpacked libgdbm3:i386 1.8.3-11
2014-10-14 13:47:26 install gnupg:i386 <none> 1.4.12-7+deb7u4
2014-10-14 13:47:26 status half-installed gnupg:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 status unpacked gnupg:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 status unpacked gnupg:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 install gpgv:i386 <none> 1.4.12-7+deb7u4
2014-10-14 13:47:26 status half-installed gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 status unpacked gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 status unpacked gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:26 install libgnutls26:i386 <none> 2.12.20-8+deb7u2
2014-10-14 13:47:26 status half-installed libgnutls26:i386 2.12.20-8+deb7u2
2014-10-14 13:47:26 status unpacked libgnutls26:i386 2.12.20-8+deb7u2
2014-10-14 13:47:26 status unpacked libgnutls26:i386 2.12.20-8+deb7u2
2014-10-14 13:47:26 install groff-base:i386 <none> 1.21-9
2014-10-14 13:47:26 status half-installed groff-base:i386 1.21-9
2014-10-14 13:47:27 status unpacked groff-base:i386 1.21-9
2014-10-14 13:47:27 status unpacked groff-base:i386 1.21-9
2014-10-14 13:47:27 install ifupdown:i386 <none> 0.7.8
2014-10-14 13:47:27 status half-installed ifupdown:i386 0.7.8
2014-10-14 13:47:27 status unpacked ifupdown:i386 0.7.8
2014-10-14 13:47:27 status unpacked ifupdown:i386 0.7.8
2014-10-14 13:47:27 install iproute:i386 <none> 20120521-3+b3
2014-10-14 13:47:27 status half-installed iproute:i386 20120521-3+b3
2014-10-14 13:47:27 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:27 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:27 install iptables:i386 <none> 1.4.14-3.1
2014-10-14 13:47:27 status half-installed iptables:i386 1.4.14-3.1
2014-10-14 13:47:27 status unpacked iptables:i386 1.4.14-3.1
2014-10-14 13:47:27 status unpacked iptables:i386 1.4.14-3.1
2014-10-14 13:47:27 install iputils-ping:i386 <none> 3:20101006-1+b1
2014-10-14 13:47:27 status half-installed iputils-ping:i386 3:20101006-1+b1
2014-10-14 13:47:27 status unpacked iputils-ping:i386 3:20101006-1+b1
2014-10-14 13:47:27 status unpacked iputils-ping:i386 3:20101006-1+b1
2014-10-14 13:47:27 install isc-dhcp-client:i386 <none> 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status half-installed isc-dhcp-client:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status unpacked isc-dhcp-client:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status unpacked isc-dhcp-client:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 install isc-dhcp-common:i386 <none> 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status half-installed isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status unpacked isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 status unpacked isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:27 install kmod:i386 <none> 9-3
2014-10-14 13:47:27 status half-installed kmod:i386 9-3
2014-10-14 13:47:27 status unpacked kmod:i386 9-3
2014-10-14 13:47:27 status unpacked kmod:i386 9-3
2014-10-14 13:47:27 install libkmod2:i386 <none> 9-3
2014-10-14 13:47:27 status half-installed libkmod2:i386 9-3
2014-10-14 13:47:27 status unpacked libkmod2:i386 9-3
2014-10-14 13:47:27 status unpacked libkmod2:i386 9-3
2014-10-14 13:47:27 install libept1.4.12:i386 <none> 1.0.9
2014-10-14 13:47:27 status half-installed libept1.4.12:i386 1.0.9
2014-10-14 13:47:27 status unpacked libept1.4.12:i386 1.0.9
2014-10-14 13:47:27 status unpacked libept1.4.12:i386 1.0.9
2014-10-14 13:47:27 install libgcrypt11:i386 <none> 1.5.0-5+deb7u1
2014-10-14 13:47:27 status half-installed libgcrypt11:i386 1.5.0-5+deb7u1
2014-10-14 13:47:27 status unpacked libgcrypt11:i386 1.5.0-5+deb7u1
2014-10-14 13:47:27 status unpacked libgcrypt11:i386 1.5.0-5+deb7u1
2014-10-14 13:47:27 install libgpg-error0:i386 <none> 1.10-3.1
2014-10-14 13:47:27 status half-installed libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:27 status unpacked libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:27 status unpacked libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:27 install libidn11:i386 <none> 1.25-2
2014-10-14 13:47:27 status half-installed libidn11:i386 1.25-2
2014-10-14 13:47:27 status unpacked libidn11:i386 1.25-2
2014-10-14 13:47:27 status unpacked libidn11:i386 1.25-2
2014-10-14 13:47:27 install libnfnetlink0:i386 <none> 1.0.0-1.1
2014-10-14 13:47:27 status half-installed libnfnetlink0:i386 1.0.0-1.1
2014-10-14 13:47:27 status unpacked libnfnetlink0:i386 1.0.0-1.1
2014-10-14 13:47:27 status unpacked libnfnetlink0:i386 1.0.0-1.1
2014-10-14 13:47:27 install libpipeline1:i386 <none> 1.2.1-1
2014-10-14 13:47:27 status half-installed libpipeline1:i386 1.2.1-1
2014-10-14 13:47:28 status unpacked libpipeline1:i386 1.2.1-1
2014-10-14 13:47:28 status unpacked libpipeline1:i386 1.2.1-1
2014-10-14 13:47:28 install libsigc++-2.0-0c2a:i386 <none> 2.2.10-0.2
2014-10-14 13:47:28 status half-installed libsigc++-2.0-0c2a:i386 2.2.10-0.2
2014-10-14 13:47:28 status unpacked libsigc++-2.0-0c2a:i386 2.2.10-0.2
2014-10-14 13:47:28 status unpacked libsigc++-2.0-0c2a:i386 2.2.10-0.2
2014-10-14 13:47:28 install libtasn1-3:i386 <none> 2.13-2
2014-10-14 13:47:28 status half-installed libtasn1-3:i386 2.13-2
2014-10-14 13:47:28 status unpacked libtasn1-3:i386 2.13-2
2014-10-14 13:47:28 status unpacked libtasn1-3:i386 2.13-2
2014-10-14 13:47:28 install libusb-0.1-4:i386 <none> 2:0.1.12-20+nmu1
2014-10-14 13:47:28 status half-installed libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:28 status unpacked libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:28 status unpacked libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:28 install logrotate:i386 <none> 3.8.1-4
2014-10-14 13:47:28 status half-installed logrotate:i386 3.8.1-4
2014-10-14 13:47:28 status unpacked logrotate:i386 3.8.1-4
2014-10-14 13:47:28 status unpacked logrotate:i386 3.8.1-4
2014-10-14 13:47:28 install man-db:i386 <none> 2.6.2-1
2014-10-14 13:47:28 status half-installed man-db:i386 2.6.2-1
2014-10-14 13:47:28 status unpacked man-db:i386 2.6.2-1
2014-10-14 13:47:28 status unpacked man-db:i386 2.6.2-1
2014-10-14 13:47:28 install manpages:all <none> 3.44-1
2014-10-14 13:47:28 status half-installed manpages:all 3.44-1
2014-10-14 13:47:28 status unpacked manpages:all 3.44-1
2014-10-14 13:47:28 status unpacked manpages:all 3.44-1
2014-10-14 13:47:28 install nano:i386 <none> 2.2.6-1+b1
2014-10-14 13:47:28 status half-installed nano:i386 2.2.6-1+b1
2014-10-14 13:47:28 status unpacked nano:i386 2.2.6-1+b1
2014-10-14 13:47:28 status unpacked nano:i386 2.2.6-1+b1
2014-10-14 13:47:28 install libncursesw5:i386 <none> 5.9-10
2014-10-14 13:47:28 status half-installed libncursesw5:i386 5.9-10
2014-10-14 13:47:28 status unpacked libncursesw5:i386 5.9-10
2014-10-14 13:47:28 status unpacked libncursesw5:i386 5.9-10
2014-10-14 13:47:28 install net-tools:i386 <none> 1.60-24.2
2014-10-14 13:47:28 status half-installed net-tools:i386 1.60-24.2
2014-10-14 13:47:28 status unpacked net-tools:i386 1.60-24.2
2014-10-14 13:47:28 status unpacked net-tools:i386 1.60-24.2
2014-10-14 13:47:28 install netbase:all <none> 5.0
2014-10-14 13:47:28 status half-installed netbase:all 5.0
2014-10-14 13:47:28 status unpacked netbase:all 5.0
2014-10-14 13:47:28 status unpacked netbase:all 5.0
2014-10-14 13:47:28 install netcat-traditional:i386 <none> 1.10-40
2014-10-14 13:47:28 status half-installed netcat-traditional:i386 1.10-40
2014-10-14 13:47:28 status unpacked netcat-traditional:i386 1.10-40
2014-10-14 13:47:28 status unpacked netcat-traditional:i386 1.10-40
2014-10-14 13:47:28 install libnewt0.52:i386 <none> 0.52.14-11.1
2014-10-14 13:47:28 status half-installed libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:29 status unpacked libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:29 status unpacked libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:29 install whiptail:i386 <none> 0.52.14-11.1
2014-10-14 13:47:29 status half-installed whiptail:i386 0.52.14-11.1
2014-10-14 13:47:29 status unpacked whiptail:i386 0.52.14-11.1
2014-10-14 13:47:29 status unpacked whiptail:i386 0.52.14-11.1
2014-10-14 13:47:29 install libssl1.0.0:i386 <none> 1.0.1e-2+deb7u11
2014-10-14 13:47:29 status half-installed libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:29 status unpacked libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:29 status unpacked libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:29 install libp11-kit0:i386 <none> 0.12-3
2014-10-14 13:47:29 status half-installed libp11-kit0:i386 0.12-3
2014-10-14 13:47:29 status unpacked libp11-kit0:i386 0.12-3
2014-10-14 13:47:29 status unpacked libp11-kit0:i386 0.12-3
2014-10-14 13:47:29 install libpopt0:i386 <none> 1.16-7
2014-10-14 13:47:29 status half-installed libpopt0:i386 1.16-7
2014-10-14 13:47:29 status unpacked libpopt0:i386 1.16-7
2014-10-14 13:47:29 status unpacked libpopt0:i386 1.16-7
2014-10-14 13:47:29 install libprocps0:i386 <none> 1:3.3.3-3
2014-10-14 13:47:29 status half-installed libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:29 status unpacked libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:29 status unpacked libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:29 install procps:i386 <none> 1:3.3.3-3
2014-10-14 13:47:29 status half-installed procps:i386 1:3.3.3-3
2014-10-14 13:47:29 status unpacked procps:i386 1:3.3.3-3
2014-10-14 13:47:29 status unpacked procps:i386 1:3.3.3-3
2014-10-14 13:47:29 install libreadline6:i386 <none> 6.2+dfsg-0.1
2014-10-14 13:47:29 status half-installed libreadline6:i386 6.2+dfsg-0.1
2014-10-14 13:47:29 status unpacked libreadline6:i386 6.2+dfsg-0.1
2014-10-14 13:47:29 status unpacked libreadline6:i386 6.2+dfsg-0.1
2014-10-14 13:47:29 install readline-common:all <none> 6.2+dfsg-0.1
2014-10-14 13:47:29 status half-installed readline-common:all 6.2+dfsg-0.1
2014-10-14 13:47:29 status unpacked readline-common:all 6.2+dfsg-0.1
2014-10-14 13:47:29 status unpacked readline-common:all 6.2+dfsg-0.1
2014-10-14 13:47:29 install rsyslog:i386 <none> 5.8.11-3
2014-10-14 13:47:29 status half-installed rsyslog:i386 5.8.11-3
2014-10-14 13:47:29 status unpacked rsyslog:i386 5.8.11-3
2014-10-14 13:47:29 status unpacked rsyslog:i386 5.8.11-3
2014-10-14 13:47:29 install libsqlite3-0:i386 <none> 3.7.13-1+deb7u1
2014-10-14 13:47:29 status half-installed libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:29 status unpacked libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:29 status unpacked libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:29 install tasksel:all <none> 3.14.1
2014-10-14 13:47:29 status half-installed tasksel:all 3.14.1
2014-10-14 13:47:29 status unpacked tasksel:all 3.14.1
2014-10-14 13:47:29 status unpacked tasksel:all 3.14.1
2014-10-14 13:47:29 install tasksel-data:all <none> 3.14.1
2014-10-14 13:47:29 status half-installed tasksel-data:all 3.14.1
2014-10-14 13:47:30 status unpacked tasksel-data:all 3.14.1
2014-10-14 13:47:30 status unpacked tasksel-data:all 3.14.1
2014-10-14 13:47:30 install info:i386 <none> 4.13a.dfsg.1-10
2014-10-14 13:47:30 status half-installed info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 status unpacked info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 status unpacked info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 install install-info:i386 <none> 4.13a.dfsg.1-10
2014-10-14 13:47:30 status half-installed install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 status unpacked install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 status unpacked install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:30 install traceroute:i386 <none> 1:2.0.18-3
2014-10-14 13:47:30 status half-installed traceroute:i386 1:2.0.18-3
2014-10-14 13:47:30 status unpacked traceroute:i386 1:2.0.18-3
2014-10-14 13:47:30 status unpacked traceroute:i386 1:2.0.18-3
2014-10-14 13:47:30 install libudev0:i386 <none> 175-7.2
2014-10-14 13:47:30 status half-installed libudev0:i386 175-7.2
2014-10-14 13:47:30 status unpacked libudev0:i386 175-7.2
2014-10-14 13:47:30 status unpacked libudev0:i386 175-7.2
2014-10-14 13:47:30 install udev:i386 <none> 175-7.2
2014-10-14 13:47:30 status half-installed udev:i386 175-7.2
2014-10-14 13:47:30 status unpacked udev:i386 175-7.2
2014-10-14 13:47:30 status unpacked udev:i386 175-7.2
2014-10-14 13:47:30 install vim-common:i386 <none> 2:7.3.547-7
2014-10-14 13:47:30 status half-installed vim-common:i386 2:7.3.547-7
2014-10-14 13:47:30 status unpacked vim-common:i386 2:7.3.547-7
2014-10-14 13:47:30 status unpacked vim-common:i386 2:7.3.547-7
2014-10-14 13:47:30 install vim-tiny:i386 <none> 2:7.3.547-7
2014-10-14 13:47:30 status half-installed vim-tiny:i386 2:7.3.547-7
2014-10-14 13:47:30 status unpacked vim-tiny:i386 2:7.3.547-7
2014-10-14 13:47:30 status unpacked vim-tiny:i386 2:7.3.547-7
2014-10-14 13:47:30 install wget:i386 <none> 1.13.4-3+deb7u1
2014-10-14 13:47:30 status half-installed wget:i386 1.13.4-3+deb7u1
2014-10-14 13:47:30 status unpacked wget:i386 1.13.4-3+deb7u1
2014-10-14 13:47:30 status unpacked wget:i386 1.13.4-3+deb7u1
2014-10-14 13:47:30 install libxapian22:i386 <none> 1.2.12-2
2014-10-14 13:47:30 status half-installed libxapian22:i386 1.2.12-2
2014-10-14 13:47:30 status unpacked libxapian22:i386 1.2.12-2
2014-10-14 13:47:30 status unpacked libxapian22:i386 1.2.12-2
2014-10-14 13:47:31 startup packages configure
2014-10-14 13:47:31 configure gpgv:i386 1.4.12-7+deb7u4 <none>
2014-10-14 13:47:31 status unpacked gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:31 status half-configured gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:31 status installed gpgv:i386 1.4.12-7+deb7u4
2014-10-14 13:47:31 configure libssl1.0.0:i386 1.0.1e-2+deb7u11 <none>
2014-10-14 13:47:31 status unpacked libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:31 status half-configured libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:31 status installed libssl1.0.0:i386 1.0.1e-2+deb7u11
2014-10-14 13:47:31 configure libgdbm3:i386 1.8.3-11 <none>
2014-10-14 13:47:31 status unpacked libgdbm3:i386 1.8.3-11
2014-10-14 13:47:31 status half-configured libgdbm3:i386 1.8.3-11
2014-10-14 13:47:31 status installed libgdbm3:i386 1.8.3-11
2014-10-14 13:47:31 configure isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6 <none>
2014-10-14 13:47:31 status unpacked isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:31 status half-configured isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:31 status installed isc-dhcp-common:i386 4.2.2.dfsg.1-5+deb70u6
2014-10-14 13:47:31 configure libtasn1-3:i386 2.13-2 <none>
2014-10-14 13:47:31 status unpacked libtasn1-3:i386 2.13-2
2014-10-14 13:47:31 status half-configured libtasn1-3:i386 2.13-2
2014-10-14 13:47:31 status installed libtasn1-3:i386 2.13-2
2014-10-14 13:47:31 configure libpopt0:i386 1.16-7 <none>
2014-10-14 13:47:31 status unpacked libpopt0:i386 1.16-7
2014-10-14 13:47:31 status half-configured libpopt0:i386 1.16-7
2014-10-14 13:47:31 status installed libpopt0:i386 1.16-7
2014-10-14 13:47:31 configure libusb-0.1-4:i386 2:0.1.12-20+nmu1 <none>
2014-10-14 13:47:31 status unpacked libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:31 status half-configured libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:31 status installed libusb-0.1-4:i386 2:0.1.12-20+nmu1
2014-10-14 13:47:31 configure libgpg-error0:i386 1.10-3.1 <none>
2014-10-14 13:47:31 status unpacked libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:31 status half-configured libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:31 status installed libgpg-error0:i386 1.10-3.1
2014-10-14 13:47:31 configure install-info:i386 4.13a.dfsg.1-10 <none>
2014-10-14 13:47:31 status unpacked install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:31 status half-configured install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:31 status installed install-info:i386 4.13a.dfsg.1-10
2014-10-14 13:47:31 configure vim-common:i386 2:7.3.547-7 <none>
2014-10-14 13:47:31 status unpacked vim-common:i386 2:7.3.547-7
2014-10-14 13:47:31 status unpacked vim-common:i386 2:7.3.547-7
2014-10-14 13:47:31 status half-configured vim-common:i386 2:7.3.547-7
2014-10-14 13:47:31 status installed vim-common:i386 2:7.3.547-7
2014-10-14 13:47:31 configure libprocps0:i386 1:3.3.3-3 <none>
2014-10-14 13:47:31 status unpacked libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:31 status half-configured libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:31 status installed libprocps0:i386 1:3.3.3-3
2014-10-14 13:47:31 configure netbase:all 5.0 <none>
2014-10-14 13:47:31 status unpacked netbase:all 5.0
2014-10-14 13:47:31 status unpacked netbase:all 5.0
2014-10-14 13:47:31 status unpacked netbase:all 5.0
2014-10-14 13:47:31 status unpacked netbase:all 5.0
2014-10-14 13:47:31 status half-configured netbase:all 5.0
2014-10-14 13:47:31 status installed netbase:all 5.0
2014-10-14 13:47:31 configure dmidecode:i386 2.11-9 <none>
2014-10-14 13:47:31 status unpacked dmidecode:i386 2.11-9
2014-10-14 13:47:31 status half-configured dmidecode:i386 2.11-9
2014-10-14 13:47:31 status installed dmidecode:i386 2.11-9
2014-10-14 13:47:31 configure libudev0:i386 175-7.2 <none>
2014-10-14 13:47:31 status unpacked libudev0:i386 175-7.2
2014-10-14 13:47:31 status half-configured libudev0:i386 175-7.2
2014-10-14 13:47:31 status installed libudev0:i386 175-7.2
2014-10-14 13:47:31 configure libkmod2:i386 9-3 <none>
2014-10-14 13:47:31 status unpacked libkmod2:i386 9-3
2014-10-14 13:47:31 status half-configured libkmod2:i386 9-3
2014-10-14 13:47:31 status installed libkmod2:i386 9-3
2014-10-14 13:47:31 configure adduser:all 3.113+nmu3 <none>
2014-10-14 13:47:31 status unpacked adduser:all 3.113+nmu3
2014-10-14 13:47:31 status unpacked adduser:all 3.113+nmu3
2014-10-14 13:47:31 status half-configured adduser:all 3.113+nmu3
2014-10-14 13:47:31 status installed adduser:all 3.113+nmu3
2014-10-14 13:47:31 configure traceroute:i386 1:2.0.18-3 <none>
2014-10-14 13:47:31 status unpacked traceroute:i386 1:2.0.18-3
2014-10-14 13:47:31 status half-configured traceroute:i386 1:2.0.18-3
2014-10-14 13:47:31 status installed traceroute:i386 1:2.0.18-3
2014-10-14 13:47:31 configure manpages:all 3.44-1 <none>
2014-10-14 13:47:31 status unpacked manpages:all 3.44-1
2014-10-14 13:47:31 status half-configured manpages:all 3.44-1
2014-10-14 13:47:31 status installed manpages:all 3.44-1
2014-10-14 13:47:31 configure libsqlite3-0:i386 3.7.13-1+deb7u1 <none>
2014-10-14 13:47:31 status unpacked libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:31 status half-configured libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:31 status installed libsqlite3-0:i386 3.7.13-1+deb7u1
2014-10-14 13:47:31 configure iproute:i386 20120521-3+b3 <none>
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status unpacked iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status half-configured iproute:i386 20120521-3+b3
2014-10-14 13:47:31 status installed iproute:i386 20120521-3+b3
2014-10-14 13:47:31 configure libidn11:i386 1.25-2 <none>
2014-10-14 13:47:31 status unpacked libidn11:i386 1.25-2
2014-10-14 13:47:31 status half-configured libidn11:i386 1.25-2
2014-10-14 13:47:31 status installed libidn11:i386 1.25-2
2014-10-14 13:47:31 configure libnewt0.52:i386 0.52.14-11.1 <none>
2014-10-14 13:47:31 status unpacked libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:31 status half-configured libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:31 status installed libnewt0.52:i386 0.52.14-11.1
2014-10-14 13:47:31 configure net-tools:i386 1.60-24.2 <none>
2014-10-14 13:47:31 status unpacked net-tools:i386 1.60-24.2
